SampleID,ConeAir_puff_01_mL,ConeAir_puff_02_mL,ConeAir_puff_03_mL,ConeAir_puff_04_mL,ConeAir_puff_05_mL,ConeAir_puff_06_mL,ConeAir_puff_07_mL,ConeAir_puff_08_mL,ConeAir_puff_09_mL,ConeAir_puff_10_mL,PaperAir_puff_01_mL,PaperAir_puff_02_mL,PaperAir_puff_03_mL,PaperAir_puff_04_mL,PaperAir_puff_05_mL,PaperAir_puff_06_mL,PaperAir_puff_07_mL,PaperAir_puff_08_mL,PaperAir_puff_09_mL,PaperAir_puff_10_mL,VentAir_puff_01_mL,VentAir_puff_02_mL,VentAir_puff_03_mL,VentAir_puff_04_mL,VentAir_puff_05_mL,VentAir_puff_06_mL,VentAir_puff_07_mL,VentAir_puff_08_mL,VentAir_puff_09_mL,VentAir_puff_10_mL,Circumference_cm,FilterBeforeVent_cm,FilterAfterVent_cm,TobaccoRodResistance_Pa_cm,FilterResistance_Pa_cm,NumPuffs,Tar_mg_per_cigarette,CO_mg_per_cigarette,Phenol_ug_per_cigarette
TRAIN-187,16.2680604874408,18.4379923680916,20.8890398089925,23.6443422537785,26.7177039556919,30.1042673667577,30.9978248254884,0,0,0,20.0590571534845,17.4074152055646,14.591903029668,11.5839952322821,8.35878606609558,4.90229896377825,1.12300666082755,0,0,0,0.0111090361299299,0.0110543156405095,0.0109785895694214,0.0108734902947103,0.0107274953433012,0.0105251553357373,0.00940646680071196,0,0,0,1.7,1.85,1.15,212.911728844432,291.0625,6.918,9.82876874808465,5.27,
TRAIN-188,22.6866405874386,24.246488060171,25.8707496002628,27.5480956523223,29.2624613534791,30.9923202527156,32.7102107297099,6.08574478768689,0,0,12.7546334675174,11.0414849012397,9.30105220127797,7.54113113611044,5.77327040631844,4.01348814934479,2.28283909809839,0.107554233498771,0,0,0.0116901268283105,0.0115156558412814,0.0113110348832477,0.0110717370698494,0.0107929736252441,0.0104698985807744,0.0100979178400614,0.00171214011733404,0,0,1.7,1.85,1.15,179.847533342914,324.365740740741,7.177,10.2757441306409,6.01,
TRAIN-189,19.3461937155355,21.4076796587071,23.6512647103521,26.071131278737,28.6485994758799,31.346747206009,25.1693682874366,0,0,0,16.4659463155741,14.0973629767475,11.6274053834744,9.0553040555163,6.38947184781089,3.65228289192432,0.653501596505973,0,0,0,0.0111823292895436,0.0110657795790638,0.0109167506931986,0.0107264878909844,0.0104844736546222,0.0101786471090176,0.00722956709970857,0,0,0,1.7,1.85,1.15,185.371221956159,324.365740740741,6.738,9.41513187511795,5.23,
TRAIN-190,16.7861819285721,18.9454504354991,21.3689811494914,24.0738819308734,27.0665774561252,30.3339467178038,17.6935804112761,0,0,0,19.4397867606615,16.8325999182251,14.0716339565818,11.1340434240984,8.00230171049412,4.67134812891035,0.60638296605928,0,0,0,0.0107417763042776,0.0106824092874914,0.0106016479300883,0.0104915591029769,0.0103414984248026,0.0101376086624527,0.00515821899239977,0,0,0,1.7,1.85,1.15,188.982721267084,324.365740740741,6.523,9.62548931849404,6.07,
TRAIN-191,17.0394285321477,19.1923168873687,21.601219548368,24.280466867986,27.2331776050883,30.4426731611969,22.0772490680697,0,0,0,19.1389723955894,16.5539958425088,13.8202767191755,10.9175998501648,7.83176909790663,4.56161565937107,0.736315448542291,0,0,0,0.0110563946054895,0.0109893984746988,0.0108989362068311,0.0107765896877541,0.0106111960001635,0.0103884151785288,0.00657918973828032,0,0,0,1.7,1.85,1.15,196.850092851225,324.365740740741,6.652,9.25139669337914,5.04,
TRAIN-192,22.6000298709138,24.1662078014252,25.7984406933628,27.485515033011,29.2114201241094,30.9545887877603,32.6873876723731,32.8291637186612,0,0,12.8485494808129,11.1266241078969,9.37628881049174,7.60520720331342,5.82483739508772,4.05117697078492,2.30536317460502,0.586314663396125,0,0,0.012053363804002,0.0118794605308734,0.0116752725599512,0.011436204366406,0.0111573840017905,0.0108338701889638,0.0104609676811017,0.00958309806787958,0,0,1.7,1.85,1.15,182.840242787626,356.363095238095,7.955,10.4004663538507,6.43,
TRAIN-193,23.0893264133685,24.6186650573463,26.2048986531395,27.8362337070594,29.4964386866018,31.1642633317042,32.813119953665,12.6633289644504,0,0,12.3168341884404,10.6453029773397,8.95165058112546,7.24421924055318,5.53489929866199,3.83971922836216,2.17926986283737,0.21299991216049,0,0,0.0121486153911683,0.0119617216910402,0.0117437765435401,0.0114903857477596,0.0111969681289328,0.0108589674220045,0.0104721585608868,0.00369216183344907,0,0,1.7,1.85,1.15,182.625054334857,356.363095238095,7.368,9.96150265953025,5.68,
TRAIN-194,16.7393339436786,18.8996907540353,21.3258323155288,24.035391651822,27.0354252088733,30.3135024219761,23.8805829333787,0,0,0,19.4954546422269,16.8842053503301,14.1182535323543,11.1742572745273,8.03405506705893,4.69183463146809,0.822540462609341,0,0,0,0.0108164643615093,0.0107599117094069,0.0106828724591133,0.0105777061590916,0.0104341416641466,0.0102387806615943,0.00704236251457608,0,0,0,1.7,1.85,1.15,183.278080962754,356.363095238095,6.706,9.7479160834214,6.01,
TRAIN-195,26.7682213722679,28.1172869339194,29.4710715281653,30.8140688771087,32.1280580019635,33.3923295669842,1.90213072283014,0,0,0,8.39271666048892,6.97735374878984,5.5775366766403,4.20545156822842,2.8756152505299,1.60477359471505,0.022636820380235,0,0,0,0.00520864194546285,0.00509071244222041,0.00495784692831706,0.00480881874742746,0.0046425499418771,0.00445820434184708,0.000234040901367349,0,0,0,2.42,1.1,1.4,60,269.8,6.055,11.9920764456304,13.45,
TRAIN-196,20.6218039965148,21.7510742099843,22.910627149369,24.0935895295867,25.2912114668267,26.4927073732489,1.24583315855664,0,0,0,6.33557078179699,5.30219583728206,4.27095957384983,3.24864721434903,2.24371588281828,1.2664408057811,0.0148045366794055,0,0,0,8.15712732121445,8.01588323859077,7.85583692015611,7.67491700625237,7.4710003566409,7.24197925858202,0.314363254806093,0,0,0,2.42,1.1,1.4,60,269.8,6.045,11.1707501948477,12.48,
TRAIN-197,16.8859929239354,17.8551739333773,18.862533887152,19.9053479751919,20.9797412490893,22.0805059418335,6.14824674118638,0,0,0,5.12345012947513,4.30477900211484,3.48339543833751,2.66356887607007,1.85078506940811,1.05192618035931,0.0729910565264045,0,0,0,13.0777834356548,12.8928949318394,12.6827844076747,12.4443093801175,12.1740716008524,11.8684487073499,3.05376661079115,0,0,0,2.42,1.1,1.4,60,269.8,6.265,10.4626309874077,11.13,
TRAIN-198,13.8291379428039,14.6527045479281,15.516539654566,16.4204924144181,17.3638443054777,18.3451849011908,8.71302547825713,0,0,0,4.15297108599719,3.50057454355386,2.84313528478082,2.18329597844174,1.52455793727451,0.871444447471659,0.103354748408225,0,0,0,17.0850332644114,16.8874919619208,16.6625406119923,16.406481337362,16.1151837091501,15.7840613332469,6.93362568176169,0,0,0,2.42,1.1,1.4,60,269.8,6.45,9.41268259087078,10.025,
TRAIN-199,13.4958443302285,14.2969585117456,15.1367431106362,16.0149309298038,16.9306800929282,17.8824494296418,6.981109877844,0,0,0,4.04831550607168,3.41211035548505,2.77107208497754,2.12778842116938,1.48568027236109,0.849157911465359,0.0828018295550454,0,0,0,17.5209118556728,17.330433193791,17.1137022424819,16.8672244463305,16.5871106161222,16.2690609667619,5.88609299163543,0,0,0,2.42,1.1,1.4,60,299.5,6.37,8.7928164782408,9.685,
TRAIN-200,16.8947227377278,17.8589709243454,18.8599598708323,19.894668971547,20.9588844986315,22.0470173281397,5.90374371505643,0,0,0,5.12624909771445,4.30574088911684,3.48289917562459,2.66208804978211,1.84889470778176,1.05030351307323,0.0700876186514382,0,0,0,13.0663148605989,12.8881510764935,12.6858494458524,12.4564597209368,12.1968126070438,11.9035582079468,2.95117289654415,0,0,0,2.42,1.1,1.4,60,299.5,6.255,9.97975022354252,11.255,
TRAIN-201,20.3959511819108,21.511983891939,22.6578704110316,23.8268220301164,25.0101991724878,26.1973534943522,1.77941089065041,0,0,0,6.26147274315999,5.24037992580385,4.22136929571998,3.21112464692155,2.21797457334789,1.25203622726487,0.0211437700992111,0,0,0,8.45534235696481,8.31573696597797,8.15761253390678,7.97894458514259,7.7776631691337,7.5517204594993,0.474446690585597,0,0,0,2.42,1.1,1.4,60,299.5,6.065,10.5262248331132,12.285,
TRAIN-202,26.7681033045933,28.3879962588149,30.0103903687917,31.6070731859919,33.1443657410616,31.8173104661185,0,0,0,0,8.39267638917087,6.6957580150585,5.02458978785265,3.40143924330089,1.85334179456465,0.37865048309916,0,0,0,0,0.00536590587879425,0.00522352479792744,0.00505944822047702,0.00487165950975834,0.00465853233302696,0.00406554847513318,0,0,0,0,2.42,1.1,1.4,60,299.5,5.92,11.3197808825158,13.205,
TRAIN-203,22.1144219630405,23.0306960939943,23.9569348006089,24.8880470801577,25.8181107436392,26.7403680802923,4.28532521470712,0,0,0,4.46615178725954,3.70257940433361,2.95358115410888,2.22435756664145,1.52085687564093,0.849777785595607,0.033873649442306,0,0,0,8.47399623475276,8.29925792523004,8.10686193558401,7.89545760982165,7.66371444889044,7.41035785733413,1.10580258019132,0,0,0,2.42,1.1,1.4,60,299.5,6.155,11.0356374026375,13.275,
TRAIN-204,18.9825601389468,20.2656835330738,21.6048928171794,22.9932882637388,24.4208904533964,25.8741132397854,3.41691681418294,0,0,0,8.03048287149404,6.77883331233936,5.51046737803564,4.23183290355016,2.95206179408322,1.68345854308299,0.0552393648093853,0,0,0,8.18052122264082,8.07377484639465,7.94943892476315,7.80495207186924,7.63757158389572,7.44445520699257,0.902848624979264,0,0,0,2.42,1.1,1.4,60,299.5,6.125,10.3847606003841,11.925,
TRAIN-205,26.7680099909905,28.3878962221819,30.0102834127341,31.6069592164003,33.1442447943877,32.6817905886043,0,0,0,0,8.39264456115903,6.69573262269772,5.02457075688325,3.40142639921692,1.85333483539927,0.388938451307481,0,0,0,0,0.005490197833389,0.00534849470026482,0.00518522705226817,0.00499840316667329,0.00478642574612461,0.00429817768388209,0,0,0,0,2.42,1.1,1.4,60,323.1,5.945,10.9566221087325,13.43,
TRAIN-206,20.7266602878045,21.853211501293,23.0079468995454,24.1835439727057,25.3707609687378,26.5582926969598,3.74391713360005,0,0,0,6.37000799858567,5.32862719552071,4.29006826890886,3.26130775475428,2.25100609904808,1.26964031425929,0.0444903248019142,0,0,0,8.0186435362123,7.88776629463252,7.73962947116577,7.57239091478721,7.38418644442401,7.17319827286228,0.936595397096235,0,0,0,2.42,1.1,1.4,60,323.1,6.135,10.5580607742234,12.465,
TRAIN-207,17.1056175971008,18.0755466503519,19.0808982704306,20.1182443762822,21.182896271409,22.2687225587676,7.01039638085654,0,0,0,5.19391418570858,4.3606386682093,3.52551632486683,2.69310224983388,1.86920338051614,1.06104762562125,0.0832293422206803,0,0,0,12.7892143711272,12.6175372252452,12.4227451069581,12.2020693339395,11.95255790571,11.6711206770045,3.40637931550078,0,0,0,2.42,1.1,1.4,60,323.1,6.3,9.80183336151922,11.41,
TRAIN-208,14.0763327006279,14.9021178403461,15.7654148040836,16.6653083222187,17.6001656773679,18.5674943290228,9.09716368592985,0,0,0,4.2307380117244,3.56270043955317,2.89042479498239,2.21684185157432,1.54578668655859,0.882157066824713,0.107916090297272,0,0,0,16.7616223098598,16.5768510538197,16.366837754018,16.1283181258339,15.8576968746826,15.5510501275579,7.06992641128735,0,0,0,2.42,1.1,1.4,60,323.1,6.465,8.72344679386789,9.915,
TRAIN-209,14.6610694604032,15.5110239500151,16.3971401870668,17.3178217320595,18.2706134211119,19.2520456745849,9.82487640570633,0,0,0,4.41519269714021,3.71473103747641,3.01070104887397,2.30639555020891,1.60608319580802,0.915167064254441,0.116565976390943,0,0,0,15.9961501868907,15.818137199912,15.6160237828869,15.3867869794158,15.1271343307461,14.8335225453462,7.03356436943706,0,0,0,2.42,1.1,1.4,60,350.1,6.485,8.31893165129684,10.075,
TRAIN-210,17.4331099107838,18.4137404129461,19.4282525833404,20.4726923363346,21.541758638097,22.6286233940706,7.71055351830777,0,0,0,5.29917055587451,4.44649371596746,3.59260348341707,2.74232113830186,1.90176163396919,1.07849660056068,0.0915487885811267,0,0,0,12.3587510123794,12.1948417567034,12.0090186121261,11.7987207040722,11.5612433601513,11.2937901700445,3.57290326282971,0,0,0,2.42,1.1,1.4,60,350.1,6.325,9.2337061123691,11.51,
TRAIN-211,20.7699838697213,21.8951313526976,23.0475297929536,24.2196627943353,25.4020783331233,26.5832519319968,5.13366618795431,0,0,0,6.38424309710163,5.33947950917316,4.2978427070967,3.26639237573317,2.25387654188447,1.27085800680662,0.0610054362043355,0,0,0,7.96142012115666,7.83517988326604,7.69236218253173,7.53122321848101,7.35000880927447,7.14702281058941,1.2803322939835,0,0,0,2.42,1.1,1.4,60,350.1,6.185,9.99771017481922,12.575,
TRAIN-212,26.7679037621322,28.3877823578054,30.0101616963406,31.6068295494495,33.1441072302693,30.9524653418023,0,0,0,0,8.39260832792422,6.69570372044781,5.02454909934965,3.40141178607745,1.85332692008241,0.368358139016223,0,0,0,0,0.00563169267046625,0.00549073877767932,0.00532836404277822,0.00514260356514911,0.00493189104598508,0.00420229653865747,0,0,0,0,2.42,1.1,1.4,60,350.1,5.895,10.9985995899877,13.795,
TRAIN-213,20.7351714019924,22.0399881141662,23.4082948115036,24.8374438299359,26.322867488618,27.8576304711553,29.4319592538881,31.0327900298331,32.6433997768966,3.42432098773685,14.9173868346679,13.4399323011137,11.929607162587,10.3874995096882,8.81610326381861,7.21970939298346,5.60483644139193,3.9806721740091,2.35947840101277,0.0756888280993731,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,107.1284,326.666666666667,9.1,14.795,15.09,18.2115
TRAIN-214,21.521123104862,22.9526466294711,24.4518498326603,26.0131103754407,27.6277467330743,29.2833793705368,30.9633276989639,32.6461477513177,27.4443644805745,0,14.0450890435495,12.445393251812,10.8124189742967,9.14944942677372,7.46209601687111,5.75887916598588,4.05181655815387,2.35694024622731,0.555701565196478,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,98.1963,326.666666666667,8.8,14.66,14.33,20.1048125
TRAIN-215,20.7913637082179,22.093515763837,23.4584609415835,24.8834846068133,26.3639609033839,27.8929125232399,29.4605496038933,31.0538289821697,32.6560976436014,6.84938162684503,14.8543740621879,13.3812850924763,11.8757615442936,10.3389586804741,8.77343430524191,7.18353412920138,5.57581443890573,3.95947387646351,2.3467468544452,0.150637811772121,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,106.0511,326.666666666667,9.2,15.23,15.74,19.100625
TRAIN-216,20.6460585696376,21.9542877896593,23.3271182074218,24.762042520962,26.2546303812377,27.7980707180973,29.3826873201152,30.995468954459,32.6196792966427,3.42346379480993,15.0163563469999,13.5330899495416,12.0161923610054,10.4666149763759,8.88671107225831,7.28063472092252,5.65478251400788,4.01825030199555,2.38325684109971,0.0765462466283309,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,107.5415,326.666666666667,9.1,14.685,15.05,19.9625625
TRAIN-217,20.7198125637307,22.0250750913189,23.3940194979137,24.8240281429116,26.3105647675946,27.8467254652537,29.4227659766458,31.025646645496,32.6386596734663,10.2723684802736,14.9342347266364,13.455983420511,11.9447174606073,10.4014962249201,8.82878265992991,7.23083552710331,5.61414160349147,3.98785977452595,2.36422914910609,0.227661123000057,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,107.7505,326.666666666667,9.3,14.56,14.87,20.255125
TRAIN-218,21.1232082028746,22.5763777714426,24.1034061429765,25.6993016948257,27.355900677667,29.0611362153091,30.7983192623569,32.5455439086931,27.4203040570262,0,14.4859789626833,12.8526988232967,11.1820472765651,9.47666219419688,7.74156342875004,5.984808728946,4.21818124969384,2.45782638044879,0.579767882178925,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,102.7574,326.666666666667,8.8,13.95,14.49,18.8268125
TRAIN-219,21.0332698420363,22.4908999686912,24.0238064749745,25.6271666988082,27.2929676876259,29.0092545207823,30.7593841257514,32.5213981326921,27.4141451674211,0,14.5856474473809,12.9452322796673,11.2664852015643,9.55187493359746,7.80625758384701,6.03754913702809,4.25743586070524,2.48204000482853,0.585928321520815,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,103.1046,326.666666666667,8.8,14.61,14.13,20.57625
TRAIN-220,21.431901580449,22.869158661701,24.3754530084786,25.9452535283821,27.5699292352894,29.2370883603789,30.9299494549215,32.6268521100779,27.4408459256195,0,14.1446099298012,12.5362608939799,10.8938064101324,9.22042895273364,7.52166444022645,5.80600143596522,4.08549204505663,2.37629423794265,0.559220966022501,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,98.4933,326.666666666667,8.8,14.125,13.77,18.1406875
TRAIN-221,20.388848243542,21.8773654159966,23.4514574091573,25.1076004963365,26.8389671604609,28.6345201540914,30.4780587780596,32.3473372396038,30.7921030483169,0,15.3042250676528,13.6126006948499,11.87579195662,10.0949768116192,8.27373838085814,6.41885940716828,4.54120598352674,2.65661773349189,0.707992444687104,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,111.4874,326.666666666667,8.9,15.195,15.5,18.2916875
TRAIN-222,20.8081536974901,22.1095444314937,23.4735202425652,24.8973450989235,26.3763738932398,27.903614327992,29.4692685613105,31.0602957965816,32.660059443253,6.84962923266284,14.8356099105332,13.3637720529473,11.8596332741139,10.3243701351215,8.76056114399512,7.17257045424429,5.56696826370189,3.95295970483415,2.3427748657122,0.150390141542642,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,106.5755,326.666666666667,9.2,14.445,15.27,19.1489375
TRAIN-223,21.9351745063276,23.5501883910999,25.2443066627079,27.0073099910039,28.8236908336072,30.671613232322,32.5220885144074,34.3386537260036,0,0,13.5897148188556,11.7983276827203,9.96973141688716,8.11046917397453,6.23119909409061,4.34767982364673,2.48165653933886,0.661421070613012,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,92.8344,326.666666666667,8,13.22,13.57,16.6028125
TRAIN-224,20.8347788232827,22.3018203581092,23.8472874785268,25.4667577756886,27.1525863907898,28.8931089153713,30.6718342949075,32.4667431923661,13.6999464150944,0,14.8057688114479,13.1500260597917,11.4538026659258,9.71916979952836,7.95059051228387,6.15562829397944,4.34570847723711,2.53684969822409,0.300092154718339,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,107.1135,326.666666666667,8.4,13.275,13.42,17.06275
TRAIN-225,20.5345943806032,22.016432971985,23.5814946376416,25.2259403164534,26.942647250848,28.7203383539232,30.5426771383747,32.3874471889976,6.84520067056527,0,15.1411791396201,13.4609542624478,11.7371040226411,9.97111738329933,8.16689021692616,6.33149219714543,4.47601026981875,2.61638537231316,0.154819872089006,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,109.6238,326.666666666667,8.2,13.43,13.13,15.96175
TRAIN-226,20.7872428526425,22.2571512513864,23.806235657723,25.4301363157136,27.1212510842287,28.8679252749432,30.6536284732324,32.4562351028092,13.6990343543742,0,14.8593681071527,13.1990534498044,11.4978117162635,9.75764804145254,7.982970526445,6.18130945952214,4.36409255200796,2.54739268951422,0.301004452308807,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,107.0428,326.666666666667,8.4,14.615,15.23,17.4065625
TRAIN-227,20.8841997595425,22.3493710503823,23.8921760945262,25.5080662062896,27.1892690354288,28.9240014513923,30.6956770126405,32.4822236616438,30.8301163062742,0,14.7514434328852,13.098877365754,11.406413538987,9.67624552880784,7.91296545970218,6.1242648924315,4.32168434640134,2.52132816126782,0.669969123256869,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,104.9184,326.666666666667,8.9,14.7,15.27,19.192125
TRAIN-228,21.0412116099804,22.7129593345012,24.4820914062733,26.3404078230087,28.2739024860493,30.2612959168781,32.2726849434735,27.4149327634813,0,0,14.5769596330828,12.699600749518,10.7726668021221,8.80059272425786,6.79220999104794,4.76208772366825,2.73188243865459,0.585140526340232,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,103.0634,326.666666666667,7.8,13.815,14.71,15.544875
TRAIN-229,20.5034880967138,21.9871591627638,23.5545518321255,25.20187159782,26.9220275859786,28.7037529670941,30.5306886454135,32.3805500182115,3.42245659601041,0,15.1764455153374,13.4932216615662,11.7660803836762,9.99646434722447,8.18822978574513,6.34842064143562,4.48812163067818,2.6233065077196,0.0775537138432169,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,109.3893,326.666666666667,8.1,13.325,12.98,16.045375
TRAIN-230,20.8666642346791,22.5487559250164,24.3318985091848,26.2083582330702,28.1645082470211,30.1792711459377,32.2226520199876,23.9783119233012,0,0,14.7711518081605,12.8773344056978,10.9314919030493,8.93758284603742,6.90400074824257,4.84498899247471,2.78209187420726,0.521754693696385,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,105.4387,326.666666666667,7.7,13.28,12.71,15.883
TRAIN-231,21.569763307421,23.2098543045409,24.9363764043102,26.7397752731381,28.6049524215666,30.5100545399838,32.4254495246677,34.313208215938,0,0,13.992906316395,12.1644856841271,10.2939965516426,8.38726227816227,6.45437805744143,4.51084036260689,2.5786117259998,0.686872494158784,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,96.5799,326.666666666667,8,14.165,13.69,16.00175
TRAIN-232,20.0445242344237,21.5480181102322,23.1426893171563,24.8258144522584,26.591335025942,28.4288680938349,30.3226344069389,32.250424330469,13.6731224395408,0,15.6905769493853,13.9725624724038,12.2056567367824,10.3902540962404,8.52913372903146,6.62831824421517,4.69805410585791,2.75383391528286,0.326923405346844,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,115.0079,326.666666666667,8.4,14.09,15.58,18.5929375
TRAIN-233,20.5479417055308,22.2472781739454,24.0544530941137,25.9627259632544,27.9593514246853,30.0238575389927,32.1263557496985,27.3810157479518,0,0,15.1259124792106,13.2037431198907,11.2249253376656,9.19242218152133,7.11365808596202,5.00206599534611,2.87872933048657,0.619066365621762,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,109.6779,326.666666666667,7.8,14.13,14.4,16.512125
